miRNA,D10_WT_Fe_Ov-1,D10_WT_Fe_Ov-2,D10_WT_Fe_Ov-3,D10_MT_Fe_Ov-1,D10_MT_Fe_Ov-2,D10_MT_Fe_Ov-3,D10_WT_Ma_Te-1,D10_WT_Ma_Te-2,D10_WT_Ma_Te-3,D30_WT_Fe_Ov-1,D30_WT_Fe_Ov-2,D30_WT_Fe_Ov-3,D30_MT_Fe_Ov-1,D30_MT_Fe_Ov-2,D30_MT_Fe_Ov-3,D30_WT_Ma_Te-1,D30_WT_Ma_Te-2,D30_WT_Ma_Te-3,D120_WT_Fe_Ov-1,D120_WT_Fe_Ov-2,D120_WT_Fe_Ov-3,D120_MT_Fe_Ov-1,D120_MT_Fe_Ov-2,D120_MT_Fe_Ov-3,D120_WT_Ma_Te-1,D120_WT_Ma_Te-2,D120_WT_Ma_Te-3
ola-let-7a-2-5p,102.1405864,98.36683089,74.78309803,95.47541199,107.9772303,139.2497545,123.6042689,71.06366828,98.16715543,3026.712092,2614.705669,2584.631718,2144.10232,861.8318511,1064.938467,714.1866333,624.4502899,530.4760116,1365.374707,987.8956487,641.8194117,946.3479429,940.9779054,1177.750932,570.4931905,719.0190986,549.4807407
ola-let-7a-3-5p,8830.30972,8543.928482,5219.323126,6190.949452,7358.19834,10225.89871,6712.935996,5847.864993,7684.597812,176618.2788,141264.6708,174798.4651,162942.4542,80498.76226,169288.1997,53860.16938,48498.97251,44405.12552,104467.7762,68407.58044,47372.22258,68641.47618,71073.41871,98617.60283,38897.57827,49351.45995,34396.62218
ola-let-7a-3-3p,106.9915905,131.699667,120.6445559,124.0082937,123.1615283,174.0621932,110.5725089,88.13482882,96.23114425,228.3612304,514.9310946,291.3172882,27.966552,0,51.25372301,348.6580414,295.8996472,313.0137957,369.2557047,498.9228384,567.6882943,506.3182456,472.2293557,415.5028398,340.7352946,372.7895854,226.7698295
ola-let-7a-4-3p,10.37575878,13.28651507,13.2213212,18.65611499,8.810642056,11.45295212,13.03175998,15.4831456,10.13558797,0,62.93602267,29.13172882,0,0,11.38971623,22.49406719,55.09855499,26.35905648,25.59737186,39.51582595,41.94260593,30.93465591,35.19481685,19.22255131,42.48353546,58.81158854,44.48177425
ola-let-7a-5-3p,12.5317606,11.42174103,10.74232347,14.81515014,9.560483933,10.65918316,12.24195634,14.2921344,12.86878024,6310.17627,7498.922459,8054.923019,1202.561736,1613.642615,939.6515886,845.4020252,1136.662783,856.6693355,349.6492071,323.8023435,287.2580802,356.0642027,270.7293604,334.1766612,275.709475,272.2407405,153.5057307
ola-let-7a-6-3p,0.134750114,0,1.239498862,0.274354632,0,0.340186697,0.394901818,0,0.569415055,0,0,0,0,0,0,3.749011198,4.081374444,3.29488206,8.169373997,5.117157317,13.65573216,10.73243164,3.867562291,12.56859124,6.936087422,4.742870043,1.744383304
ola-let-7b-5p,623.8930278,645.91111,475.76098,670.1111891,729.033765,810.4381072,224.6991342,575.6554135,908.5586613,35320.69323,26242.4143,33558.13317,11988.32863,21472.44889,9006.418105,7329.316893,5989.416996,6405.250724,21715.82996,21571.09238,16161.55902,21642.89538,23584.39485,20554.08265,8455.957579,8405.314291,7844.491717
ola-let-7b-3p,14.4182622,7.459096181,14.25423692,12.62031308,12.93477238,18.82366389,9.082741803,9.925093336,9.452289908,511.0354022,865.8470998,917.6494579,9.322184001,18.3368479,28.47429056,88.10176316,48.97649332,69.19252325,29.95437132,60.55302825,56.57374754,102.2737603,51.8253347,53.23168054,59.82375402,41.73725638,36.63204938
ola-let-7c-2-5p,1338.877133,1321.425508,770.5551261,978.0742637,1242.675451,1640.607043,513.7672646,871.4231949,1151.471124,7332.247075,5500.226951,5926.688386,4316.171193,4107.453929,11127.75275,1546.467119,1308.080509,1317.952824,1303.83209,1196.846239,871.0406302,1158.471298,1223.696709,1193.276839,1030.008982,1160.106013,955.0498588
ola-let-7c-3p,13.87926174,16.08367614,21.2780638,17.14716451,12.74731191,19.39064171,18.16548361,10.7191008,11.95771615,106.1571125,28.60728303,45.31602261,18.644368,0,17.08457434,43.11362878,40.81374444,39.53858472,11.98174853,23.02720793,19.50818881,20.83354377,13.53646802,18.48322241,22.54228412,18.02290617,20.06040799
ola-let-7d-5p,6865.114058,7838.344603,4754.30447,5795.055718,6519.31274,7901.743196,1683.466448,6029.295699,6704.178971,35992.19869,33697.47226,48714.72431,20891.01435,16484.82626,15430.21806,6275.844746,5020.090566,5291.580588,8138.875001,8632.360107,6465.01377,8471.676482,8436.313625,8710.773057,6256.350855,6294.737122,5818.39051
ola-let-7e-5p,294.5637492,263.6324307,228.6875401,255.6985172,245.1982938,369.2159615,252.7371632,209.2209675,302.8149261,20068.63181,15739.72712,16763.69151,17618.92776,10286.97167,36862.81656,19232.42745,19659.9807,16332.73037,12019.32765,8943.085271,6610.837482,9547.444924,8305.976776,11051.48834,5722.272124,6714.955408,3950.155991
ola-let-7e-1-3p,2.560252166,2.797161068,3.718496587,3.978142166,4.873972201,8.618062984,5.923527263,2.382022401,2.960958285,182.6889843,253.6512429,203.9221018,9.322184001,36.67369579,244.8788988,170.5800095,267.3300261,204.2826877,51.19474372,63.39589342,60.4753853,69.44514591,59.56045928,51.75302275,46.8185901,64.50303259,22.67698295
ola-let-7e-2-3p,11.31900958,10.02316049,7.023826887,10.15112139,7.310958302,11.79313882,4.73882181,3.573033601,9.338406897,119.7353478,59.12171827,22.65801131,9.322184001,0,45.5588649,73.10571837,59.17992943,95.55157973,34.85599572,35.25152818,44.86883425,46.71764361,34.80806062,59.14631171,36.41445897,44.58297841,24.42136625
ola-let-7g-5p,4049.106176,3538.641848,2374.87982,2735.45286,3066.103435,4424.468178,2517.499087,2870.336993,3802.667618,34628.20323,24558.39891,25202.18229,33522.57367,15861.37343,66609.90791,16137.6187,20045.67058,16424.98707,15067.5934,9898.856543,6765.927583,9531.661936,8978.932615,14085.69413,15952.13406,18661.29647,12160.09601
ola-let-7g-1-3p,23.58126995,26.33993339,22.10439638,23.0457891,22.68271678,28.80247366,16.58587634,17.865168,21.52388907,162.9388239,162.1079372,67.97403392,9.322184001,0,37.01657773,106.8468192,77.54611443,85.66693355,67.53349171,50.88728665,70.71718442,61.2379923,51.43857847,82.0655075,100.5732676,81.57736475,47.0983492
ola-let-7g-2-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-let-7h-1-5p,597.3472554,669.2207855,592.8936225,556.2540167,605.3098553,696.0219815,364.8892794,574.861406,701.0638154,10237.98943,5933.150501,8964.48033,9154.384689,4877.60154,3362.813715,2789.264332,2536.574217,2833.598571,3888.077398,4367.778056,3171.05609,3749.40656,3445.224489,4140.981149,6806.902794,6188.496833,5698.900254
ola-let-7h-1-3p,17.11326448,16.78296641,20.45173123,17.97022841,18.9335074,15.98877475,20.13999269,22.23220907,14.91867443,355.5028885,497.7667248,352.8176046,0,0,56.94858113,20.61956159,12.24412333,36.24370266,16.33874799,37.52582032,27.31146433,49.87424115,17.40403031,25.13718248,58.95674309,45.53155242,49.71492416
ola-let-7i-5p,992.7040898,900.2196704,1327.090115,1075.744513,893.4365966,1356.664547,548.1237227,897.6254413,1301.796698,15763.09683,10477.8942,11333.86094,12547.65967,12212.3407,14587.37906,4669.393447,6136.346476,6184.493626,5060.654879,5337.479368,4736.588242,5294.245396,5149.65919,7180.362242,14717.5105,14987.46934,11328.02517
ola-let-7i-1-3p,19.80826676,15.38438587,22.72414581,18.93046962,13.68461426,20.7513885,22.5094036,11.11610454,24.25708133,2.468770059,17.16436982,14.56586441,0,0,8.542287169,54.36066238,34.69168277,36.24370266,78.42599037,175.6890679,164.8441954,68.18250689,101.7168883,141.2118192,1140.11937,353.8181052,158.7388806
ola-let-7j-5p,1246.842805,1219.562226,1181.035833,1353.802932,1049.966088,1473.461979,1023.190609,1302.569249,1718.950167,7879.079643,6493.853248,8114.804906,16854.50867,9168.423948,27896.26246,8328.428377,8672.920693,8906.066207,5416.29496,5978.545465,4303.994155,5630.738694,5031.698541,5706.140422,9457.355201,9415.54561,6851.065426
ola-let-7j-3p,13.20551117,10.72245076,16.73323464,19.06764694,11.81000956,21.99873972,4.73882181,8.734082135,12.07159916,0,0,0,0,0,0,28.11758399,28.56962111,26.35905648,35.40062065,40.3686855,39.99178705,47.98028263,34.80806062,42.14174709,106.6423441,90.11453083,68.9031405
ola-miR-1-1-5p,7.276506156,5.36122538,12.39498862,4.801206063,3.186827978,4.535822623,9.082741803,9.528089602,2.163777208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948574009,1.744383304
ola-miR-1-3p,5670.284797,6713.885853,4950.971622,3550.834827,3554.437958,3551.549114,3607.428103,3928.351942,2557.243011,98.75080235,190.7152202,216.8695368,158.477128,146.6947832,59.79601018,3720.893614,3101.844577,2632.610766,3694.190922,2743.080608,1994.224601,3067.581491,3158.251367,4373.130422,3031.937215,3538.181052,3772.228894
ola-miR-100-5p,8643.950313,9962.788434,8979.962675,10324.10199,9091.270378,10010.10695,12466.26058,8994.913588,10926.16384,20039.00657,24463.0413,26121.45018,23575.80334,31759.42056,16737.18799,31561.05077,38193.50204,37080.6027,19834.15082,17601.88402,15277.83806,24689.64333,20290.00529,15751.40214,27021.26258,27499.16051,22089.12578
ola-miR-100-2-3p,21.42526813,12.12103129,14.46082006,14.12926356,7.873339709,15.76198362,6.713330898,6.352059735,8.199576788,0,0,0,0,0,14.23714528,193.0740767,416.3001933,296.5393854,129.6207341,116.5574722,113.6351998,111.743553,125.6957745,130.8612147,148.2588687,159.3604335,144.7838142
ola-miR-101a-5p,0.808500684,2.797161068,3.098747156,0.411531948,1.499683754,2.494702443,1.974509088,1.1910112,0.797181077,0,0,0,0,0,0,0,0,0,4.901624398,11.3714607,8.290980243,9.469792624,11.60268687,4.435973378,16.47320763,20.86862819,16.57164139
ola-miR-101a-3p,32.20527725,20.74561125,38.63104788,14.40361819,23.62001913,26.42116678,13.03175998,10.7191008,11.84383314,0,0,0,0,0,34.16914868,33.74110078,22.44755944,42.83346678,122.54061,167.7290454,184.8400889,155.9359185,215.4232196,167.8276595,425.7023656,327.258033,491.9160917
ola-miR-101b-5p,188.1111591,200.6963066,171.2574261,191.3623559,157.2793337,220.8945617,207.3234542,155.2284598,215.5805397,53.07855626,82.00754469,17.80272317,18.644368,55.01054369,22.77943245,74.98022397,28.56962111,49.4232309,97.48786303,76.75735975,75.1065269,113.6375115,92.04798252,69.49691626,186.4073495,162.2061555,157.866689
ola-miR-101b-3p,35.5740301,15.15128912,25.82289297,15.63821403,12.37239097,32.31773619,6.318429081,6.749063468,9.907821952,0,0,0,0,0,0,41.23912318,38.77305721,23.06417442,74.61361584,93.53026429,99.97946763,78.91493853,114.8666,72.45423184,241.8960489,184.9719317,265.1462622
ola-miR-103-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-103-3p,755.9481395,723.2992328,1042.005377,657.490876,945.1756861,1012.168818,1032.668253,674.1123394,988.276769,224.6580753,70.56463148,158.6060791,158.477128,275.0527184,395.7926388,403.0187038,353.0388894,444.8090781,560.4190562,554.9272824,533.5489638,465.2824776,409.1880904,585.5484859,775.1077695,819.5679435,649.7827807
ola-miR-103-1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-10544-3p,10.10625855,1.165483778,2.478997725,3.15507827,3.186827978,7.710898459,2.369410905,0,0.113883011,0,0,0,0,0,0,5.623516797,0,0,0,0.284286518,0.48770472,0,0.773512458,0,3.468043711,1.897148017,0.872191652
ola-miR-10545-5p,17.51751482,15.85057939,16.73323464,13.58055429,15.55921895,14.28784126,28.82783268,11.51310827,10.24947098,97.51641732,0,0,0,183.368479,8.542287169,58.10967357,63.26130388,79.07716943,98.5771129,96.9417025,115.5860187,87.12209214,84.31285794,114.5959789,194.2104478,154.6175634,144.7838142
ola-miR-10545-3p,0.269500228,1.165483778,0.826332575,0.68588658,2.436986101,0.453582262,0.789803635,0.397003733,0.227766022,0,0,0,0,0,0,0,2.040687222,3.29488206,2.178499733,2.842865176,2.926228321,1.893958525,3.094049833,2.217986689,4.335054639,5.691444052,5.233149911
ola-miR-10551-3p,0.134750114,0,1.446082006,1.097418529,0.187460469,0.340186697,0.394901818,0,0.113883011,0,0,0,0,0,0,0,2.040687222,0,0.544624933,1.13714607,0.97540944,1.893958525,1.933781145,1.478657793,1.734021856,0.948574009,0.872191652
ola-miR-10585-5p,1.212751026,3.496451335,2.892164012,0.960241213,0.937302346,2.04112018,3.554116358,1.985018667,2.163777208,0,0,0,0,0,0,0,0,0,0,0,0.48770472,0,0,1.478657793,0,1.897148017,0.872191652
ola-miR-10651-5p,1.078000912,0,1.239498862,0.823063897,0.937302346,0.907164525,0,0.794007467,0.911064088,0,0,0,0,0,0,0,0,0,0,0.284286518,0,0,0.386756229,0.739328896,0,0,0
ola-miR-10651-3p,1.34750114,1.864774045,4.338246018,5.075560695,0.937302346,2.381306877,3.949018175,1.1910112,3.188724306,0,0,0,0,0,0,1.874505599,0,0,0.544624933,2.274292141,2.438523601,2.525278033,1.160268687,1.478657793,0.867010928,1.897148017,0.872191652
ola-miR-106ba-5p,192.8274131,129.6017962,259.6750117,120.1673289,190.2723763,183.7008162,176.5211124,208.42696,185.7431908,98.75080235,272.7227649,124.6190622,55.93310401,73.34739158,91.1177298,294.2973791,255.0859027,322.8984419,541.3571835,595.2959679,624.2620418,686.875625,619.583479,680.1825847,2272.435642,1689.410309,2038.311891
ola-miR-106ba-3p,0.269500228,0,0.206583144,0.960241213,0.374920939,0.566977828,0.394901818,0,0,0,0,0,9.322184001,0,0,0,0,0,0.544624933,1.13714607,2.926228321,1.893958525,1.933781145,0.739328896,5.202065567,4.742870043,2.616574956
ola-miR-107a-3p,44.46753762,46.85244789,201.211982,28.80723638,44.99051263,43.09031492,40.67488721,48.43445548,40.08681985,0,0,0,0,36.67369579,28.47429056,26.24307839,16.32549777,19.76929236,37.03449545,115.1360396,48.2827673,42.92972656,43.31669766,55.44966723,123.1155517,80.62879074,148.2725808
ola-miR-10965-5p,70.33955951,78.78670342,30.98747156,48.28641526,60.36227111,37.42053664,50.15253083,59.55056001,23.68766628,55.54732632,0,45.31602261,18.644368,238.3790226,56.94858113,110.5958303,63.26130388,98.84646179,34.31137079,22.74292141,27.79916905,29.04069738,35.19481685,15.52590682,39.01549175,29.40579427,32.27109112
ola-miR-10965-3p,0,0.233096756,0,0,0,0,0,0,0,0,0,0,0,0,0,3.749011198,0,0,0,0.568573035,0,0,0,0,0,0.948574009,0.872191652
ola-miR-10b-5p,11692.40214,19204.6086,17594.0666,17385.30433,14097.40221,9494.950892,27785.29188,17873.90209,17515.89038,1310.916901,1380.778194,857.7675709,438.1426481,531.768589,187.9303177,1351.518537,938.716122,1291.593767,934.0317603,1088.248789,1068.073337,1622.491136,1231.045077,960.3882364,2822.987581,2449.21809,3207.920896
ola-miR-10b-1-3p,52.41779435,85.54650933,72.3041003,62.69003345,73.48450396,48.19311537,105.4387853,78.20973548,46.00873642,0,0,0,0,0,0,3.749011198,0,0,0,2.274292141,1.950818881,3.78791705,4.25431852,2.957315585,0.867010928,0.948574009,2.616574956
ola-miR-10b-2a-3p,4.446753762,5.36122538,5.784328024,0.960241213,2.999367508,3.175075836,6.318429081,6.352059735,2.733192263,0,0,0,0,0,0,0,0,0,1.633874799,4.264297764,5.364751922,1.893958525,3.480806062,2.217986689,8.670109278,7.58859207,6.105341563
ola-miR-10c-5p,7804.996103,8607.3308,8723.592993,8782.228953,8843.260178,7666.90098,9299.542901,8590.366784,9750.435631,298.7211771,356.6374618,273.5145651,307.632072,73.34739158,39.86400679,453.630355,289.7775855,494.232309,150.8611065,152.0932869,151.1884632,275.2553056,184.4827213,196.6614864,242.7630598,310.1837008,896.6130182
ola-miR-10c-3p,19.2692663,16.08367614,22.31097952,19.47917888,19.30842834,13.4940723,15.00626907,27.39325761,14.69090841,0,0,0,0,0,0,5.623516797,0,0,0.544624933,0.852859553,0.48770472,3.156597541,1.547024916,2.217986689,3.468043711,0.948574009,8.721916519
ola-miR-10d-5p,14869.27083,25204.51909,21512.53567,22051.52792,17315.16117,10481.7191,31255.68905,22292.55364,19434.933,83.938182,129.6863497,98.72419212,121.188392,18.3368479,8.542287169,101.2233024,67.34267832,72.48740531,17.97262279,9.381455081,4.389342481,13.88902918,10.82917441,20.7012091,316.4589886,250.4235383,402.9525432
ola-miR-10d-3p,28.97127451,50.81509274,25.61630982,39.09553508,34.86764728,21.43176189,53.31174537,42.08239574,28.01522069,0,0,0,0,0,0,0,0,0,0,0.284286518,0,0,0,0,0,0,0
ola-miR-122-5p,7100.522507,8905.694647,6705.069096,9336.836842,7902.958464,9588.729025,5999.743314,11250.6888,13720.62516,6290.42611,5113.075054,10097.3809,1379.683232,38415.69634,552.4012369,1649.564927,2618.201706,2593.072181,193.3418513,265.807894,482.3399682,172.3502258,809.4807875,604.7710372,984.924414,1624.907277,1473.1317
ola-miR-122-3p,666.3393137,585.772147,279.9201597,571.3435215,693.6037363,1165.252832,352.2524212,419.6329462,709.4911582,0,24.79297863,113.2900565,37.28873601,128.3579353,0,284.9248511,677.5081576,451.3988422,12.52637346,18.19433713,30.72539737,7.575834099,67.29558386,42.14174709,126.5835955,176.4347656,141.2950476
ola-miR-124-5p,9.971508436,8.857676715,10.94890662,9.190880178,11.81000956,14.51463239,19.35018906,9.528089602,12.64101421,0,0,0,0,0,11.38971623,0,0,0,0,0,0,0,0,0,0,0,0.872191652
ola-miR-124-3p,11457.66744,355.0063589,3131.593876,3308.991219,3749.021925,19192.99324,4231.767877,163.9625419,405.0818699,0,0,0,18.644368,0,9655.63193,14.99604479,6.122061665,6.589764119,17.97262279,54.01443834,15.60655104,10.10111213,14.69673671,9.611275653,199.4125134,52.17157048,80.24163198
ola-miR-124-4a-5p,0.67375057,0.932387023,2.272414581,0.68588658,1.124762816,2.04112018,3.554116358,0.794007467,2.163777208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-124-4b-5p,0.269500228,0,0.206583144,0.548709264,1.124762816,0,0,1.588014934,0.797181077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ola-miR-124-2/3/5-5p,9.971508436,8.857676715,10.94890662,9.190880178,11.81000956,14.51463239,20.13999269,9.528089602,12.64101421,0,0,0,0,0,11.38971623,0,0,0,0,0,0,0,0,0,0,0,0.872191652
ola-miR-124-6-5p,2.560252166,4.428838358,6.404077455,4.115319483,4.311590793,5.216196016,9.872545438,5.558052268,3.985905383,0,0,0,0,0,0,0,0,0,0,0.568573035,0,0,0,0.739328896,1.734021856,0,0.872191652
ola-miR-125a-1-5p,4285.053625,4298.304174,3867.029867,5683.119028,4851.664405,5505.127918,6225.232252,2526.134756,5948.679077,9487.483336,9066.601569,10215.52624,6264.507649,10360.31906,5299.065474,7769.825708,8783.117803,7387.125578,3421.878455,4034.594258,3929.43693,6469.131001,4114.699521,2598.741071,5357.260523,5729.387013,5114.531847
ola-miR-125a-1-3p,45.41078842,34.96451335,55.15769937,38.4096485,51.17670811,49.66725772,49.75762901,31.36329494,25.50979445,143.1886634,95.35761011,25.89487006,9.322184001,18.3368479,34.16914868,58.10967357,57.13924221,49.4232309,35.94524559,34.68295515,43.89342481,47.98028263,54.5326283,36.22711592,42.48353546,24.66292423,28.78232451
ola-miR-125a-2-5p,3691.209873,3288.762126,3880.457772,6692.46972,4439.813754,4988.837908,6706.222665,2517.00367,7387.363154,3464.918777,5792.021238,6250.374262,2936.48796,3832.40121,1762.558586,2716.158613,2538.614904,2214.160744,761.3856565,1013.197149,763.257887,1755.699553,918.1592879,517.5302275,1447.041239,1557.558522,1577.794698
ola-miR-125a-2-3p,17.51751482,18.18154694,22.51756267,14.5407955,24.74478194,25.85418895,17.37567997,11.910112,7.402395711,25.92208562,0,17.80272317,0,0,8.542287169,11.24703359,10.20343611,6.589764119,5.446249331,9.950028116,7.315570802,8.207153608,6.574855895,11.08993345,9.537120206,7.58859207,6.105341563
ola-miR-125b-5p,1443.308471,1359.653376,2212.918636,1431.308116,1907.410275,1655.121675,3650.867303,1841.303316,1592.653908,6716.288945,4142.334583,2311.117153,2442.412208,5079.306867,2129.876934,3735.889659,5124.165614,4039.525405,3731.770042,5908.895268,8270.496644,5226.06289,6012.125581,4733.183595,6913.545138,6438.920371,16231.48664
ola-miR-125b-1-3p,14.55301231,4.895031869,12.39498862,16.59845525,14.6219166,22.67911312,17.77058179,0.397003733,3.074841295,0,70.56463148,14.56586441,0,0,0,37.49011198,20.40687222,39.53858472,9.803248797,20.46862927,18.04507465,20.20222426,20.49808014,8.13261786,47.68560103,44.58297841,34.88766608
ola-miR-125b-2-3p,38.26903238,6.526709159,27.68214126,52.53891206,41.42876371,55.6772227,46.20351265,6.352059735,6.03579958,193.7984496,255.5583951,301.0278645,93.22184001,311.7264142,82.57544263,78.72923516,99.99367387,105.4362259,36.48987052,65.95447208,96.07782987,56.18743624,61.88099666,40.6630893,46.8185901,65.4516066,36.63204938
ola-miR-125b-3-3p,103.0838372,111.8864427,103.0849887,140.8811036,115.85057,122.3538153,131.8972071,163.1685344,154.9947779,608.5518195,785.7467073,783.3198194,372.8873601,403.4106537,139.5240238,58.10967357,51.01718055,75.78228737,21.78499733,19.3314832,19.99589353,34.09125345,21.65834883,19.9618802,38.14848082,36.99438634,31.39889947
ola-miR-126b-5p,420.5551058,448.4781579,513.3591122,259.4023047,592.7500038,599.5223552,396.8763266,336.6591659,352.2401528,101.2195724,19.07152202,0,27.966552,128.3579353,71.18572641,397.395187,240.8010922,405.2704933,883.9262665,1578.643032,1744.032079,1588.399883,1454.976934,1152.613749,1327.39373,1234.094785,1271.655428
ola-miR-126b-3p,1180.680499,1213.734807,1359.936835,1232.81254,1291.227712,1626.545993,1151.138798,895.2434189,1333.683941,3020.540167,2380.125948,2505.328679,1939.014272,3630.695883,1950.488904,9483.123826,9685.101555,10072.45446,5517.595198,4521.861349,5212.588049,5601.697997,4743.178394,6008.525941,5176.92225,5283.557228,4885.145442
ola-miR-128-2-5p,58.21204925,37.29548091,18.79906608,45.26851431,28.49399133,69.5114817,29.61763632,21.83520534,15.37420648,0,24.79297863,0,0,0,19.93200339,1.874505599,0,0,1.633874799,0.568573035,0,1.262639017,1.547024916,0.739328896,6.069076495,3.794296035,6.105341563
ola-miR-128-3p,3955.320096,3083.636981,3902.562168,2933.26255,4382.26339,6293.453889,4497.141898,1748.404442,2290.984531,1740.482891,1245.370388,1590.91608,1659.348752,1100.210874,1170.293342,905.3862044,453.0325632,698.5149967,1210.701226,1361.448133,1661.122277,1541.682239,1416.688067,1199.930799,4768.560103,3877.770548,3083.197489
ola-miR-128-3-5p,104.8355887,99.99850818,50.40628707,102.6086324,74.4218063,155.2385293,82.92938168,88.13482882,102.0391778,0,91.54330571,71.21089268,0,0,14.23714528,9.372527996,8.162748887,0,7.080124131,6.254303387,13.16802744,17.04562672,8.121880811,10.35060455,31.2123934,23.71435022,20.06040799
ola-miR-129-5p,400.6120889,438.2219007,581.3249664,639.1091156,472.0254616,531.2582247,1276.717576,489.902607,1002.739911,39.50032094,24.79297863,0,74.57747201,55.01054369,153.761169,5.623516797,2.040687222,6.589764119,9.803248797,15.63575847,8.290980243,20.83354377,25.13915489,6.653960067,84.96707092,77.78306871,107.2795732
ola-miR-129-1a-3p,13.20551117,16.3167729,26.85580868,12.34595845,29.24383321,20.7513885,52.52194173,15.88014934,23.23213423,0,0,0,83.89965601,0,2.847429056,1.874505599,0,0,0,0.284286518,0,0,0,0,1.734021856,0,0.872191652
ola-miR-129-1b/2-3p,48.64479115,53.37915705,85.73200465,32.92255586,106.2900861,85.72704758,168.2281743,36.52434347,75.16278722,0,0,0,0,110.0210874,45.5588649,5.623516797,2.040687222,3.29488206,0.544624933,1.421432588,0.97540944,0,1.547024916,1.478657793,6.936087422,2.845722026,12.21068313
ola-miR-1306-5p,11.31900958,7.459096181,17.9727335,20.85095204,13.12223285,12.70030334,19.74509088,13.49812694,9.68005593,108.6258826,127.7791975,260.56713,9.322184001,36.67369579,8.542287169,44.98813438,32.65099555,29.65393854,5.990874265,6.538589905,6.827866082,7.575834099,3.867562291,1.478657793,12.13815299,16.12575815,6.105341563
ola-miR-1306-3p,3.234002736,6.759805914,3.098747156,6.31015654,2.62444657,4.535822623,5.528625445,5.161048535,3.074841295,0,0,0,0,0,0,1.874505599,2.040687222,0,3.267749599,5.117157317,6.827866082,5.681875575,3.867562291,2.957315585,7.80309835,6.640018061,1.744383304
ola-miR-130b-5p,301.5707551,311.6503623,247.280023,398.7744579,275.3794294,315.0128812,528.7735337,280.2846358,267.0556607,446.8473806,459.6236807,508.186825,354.242992,165.0316311,156.6085981,209.9446271,151.0108544,161.4492209,43.56999465,74.76735413,41.45490121,74.49570198,61.88099666,36.96644482,117.0464753,127.1089172,99.42984832
ola-miR-130b-3p,112.246845,75.29025208,95.85457869,81.8948577,82.10768554,114.9831035,31.19724359,29.37827627,48.85581169,0,0,87.39518647,0,0,2.847429056,48.73714558,59.17992943,42.83346678,31.58824612,53.44586531,41.94260593,47.98028263,37.90211045,44.35973378,84.10006,73.98877268,90.7079318
ola-miR-130c-1-5p,26.81527269,28.43780419,41.31662874,25.10344884,24.55732147,22.90590425,52.91684355,57.96254508,18.67681379,0,0,0,0,55.01054369,0,11.24703359,4.081374444,3.29488206,6.535499198,4.548584282,3.413933041,1.893958525,6.574855895,6.653960067,1.734021856,0.948574009,0
ola-miR-130c-1-3p,433.3563666,417.7093862,543.313668,157.8910908,384.6688829,326.4658333,394.9018175,400.1797633,236.5350137,107.3914976,0,1.618429379,18.644368,0,165.1508853,134.9644031,36.73236999,69.19252325,88.22923917,370.9939055,145.3360066,186.2392549,162.05086,116.8139656,158.6629998,129.9546392,246.8302375
ola-miR-130c-2-5p,3.907753306,5.594322136,4.338246018,5.624269959,2.249525631,3.515262533,5.923527263,5.161048535,3.985905383,0,0,0,0,0,0,0,0,3.29488206,2.178499733,1.990005623,1.46311416,3.156597541,1.933781145,2.217986689,4.335054639,4.742870043,0.872191652
ola-miR-130c-2-3p,77.34656544,65.96638185,95.85457869,36.35198876,68.04815035,58.9656941,63.97409444,61.53557868,48.51416266,0,0,24.27644069,18.644368,0,142.3714528,50.61165118,20.40687222,26.35905648,35.40062065,159.4847364,53.1598145,71.33910444,58.01343436,53.23168054,119.647508,67.34875462,163.9720306
ola-miR-132a-5p,292.1382471,125.8722481,121.0577222,172.706241,150.9056778,244.5942349,66.73840716,53.59550401,125.9546101,0,0,0,0,0,0,1.874505599,8.162748887,0,14.70487319,9.381455081,2.926228321,10.73243164,21.65834883,6.653960067,6.936087422,6.640018061,18.31602469
ola-miR-132-3p,35.43927998,24.47515934,18.38589979,26.06369006,128.5978819,27.3283313,70.68742534,19.45318294,18.10739874,4.937540118,1.907152202,1.618429379,27.966552,0,11.38971623,0,2.040687222,0,7.080124131,5.685730352,5.852456642,6.313195083,15.47024916,5.914631171,30.34538247,33.2000903,35.75985773
ola-miR-132b-5p,381.4775727,187.1766948,201.4185651,238.5513527,310.0596162,409.811574,175.7313088,123.0711574,241.8875152,44.43786106,0,16.18429379,0,18.3368479,108.2023041,5.623516797,2.040687222,6.589764119,6.535499198,3.411438211,2.438523601,2.525278033,7.735124582,3.696644482,22.54228412,18.97148017,14.82725808
ola-miR-133a-5p,43.52428682,32.16735228,72.51068345,13.30619966,23.24509819,22.79250868,9.477643621,41.28838828,9.338406897,0,0,0,0,0,0,3.749011198,2.040687222,0,7.080124131,9.381455081,14.14343688,7.575834099,10.82917441,12.56859124,19.07424041,15.17718414,17.44383304
